trip_id,date,time,transport_type,route_id,origin_station,destination_station,scheduled_departure,scheduled_arrival,actual_departure_delay_min,actual_arrival_delay_min,weather_condition,temperature_C,humidity_percent,wind_speed_kmh,precipitation_mm,event_type,event_attendance_est,traffic_congestion_index,holiday,peak_hour,weekday,season,delayed
T04853,2023-07-22,12:58:23,Bus,Route_14,Station_45,Station_5,22:22:35,23:36:50,8.3,26.7,Clear,30.1,40.8,0.3,0.7,Festival,23984,74,0,0,1,Winter,1
T04854,2023-07-22,03:25:11,Bus,Route_20,Station_33,Station_25,06:20:34,06:58:30,15.0,18.2,Cloudy,26.6,98.0,29.4,0.2,None,0,34,0,0,6,Winter,1
T04855,2023-07-22,00:44:58,Bus,Route_11,Station_12,Station_10,06:23:24,07:46:28,14.9,46.8,Storm,36.3,44.2,49.3,29.7,None,0,53,0,0,4,Spring,1
T04856,2023-07-22,01:42:21,Metro,Route_4,Station_45,Station_2,17:19:48,17:15:48,6.2,37.4,Snow,16.2,94.2,39.1,10.6,Parade,14255,51,0,0,0,Winter,1
T04857,2023-07-22,21:50:55,Train,Route_7,Station_15,Station_18,07:59:08,07:59:41,12.5,33.4,Rain,20.6,79.8,47.2,15.9,None,0,54,0,0,2,Winter,1
T04858,2023-07-22,07:56:20,Metro,Route_12,Station_50,Station_30,11:13:54,11:27:45,0.9,-1.3,Cloudy,13.7,53.0,1.9,0.8,Protest,47326,14,0,1,1,Spring,0
T04859,2023-07-22,21:29:31,Tram,Route_20,Station_30,Station_37,07:01:16,07:50:29,14.4,32.6,Fog,30.5,97.9,42.7,0.9,Sports,18387,24,0,0,0,Spring,1
T04860,2023-07-22,12:01:04,Train,Route_19,Station_23,Station_16,12:04:56,12:30:10,2.1,-2.3,Clear,27.3,22.3,52.8,1.0,Sports,22209,48,0,0,3,Autumn,0
T04861,2023-07-22,07:30:07,Bus,Route_19,Station_3,Station_25,17:47:49,17:56:48,12.5,42.8,Rain,38.0,82.8,47.9,15.3,Sports,15946,37,0,1,5,Summer,1
T04862,2023-07-22,00:22:30,Train,Route_17,Station_14,Station_10,16:09:01,16:16:19,8.2,25.0,Clear,38.6,73.9,3.4,0.3,Parade,32376,86,0,0,4,Summer,1
T04863,2023-07-22,02:29:54,Train,Route_12,Station_3,Station_37,06:09:30,07:12:40,7.7,33.5,Snow,20.2,27.2,8.4,30.8,Concert,36226,91,0,0,6,Summer,1
T04864,2023-07-22,13:10:18,Metro,Route_13,Station_43,Station_9,16:59:03,17:19:12,11.0,24.4,Rain,-3.3,42.8,55.1,34.2,None,0,90,0,0,0,Winter,1
T04865,2023-07-22,14:49:22,Train,Route_15,Station_6,Station_44,21:27:07,22:40:56,-0.5,1.7,Cloudy,21.4,55.9,11.6,0.3,None,0,93,0,0,4,Spring,0
T04866,2023-07-22,21:38:36,Metro,Route_15,Station_6,Station_9,20:23:39,20:21:55,14.5,34.3,Rain,24.2,39.4,24.8,32.4,None,0,36,0,0,2,Summer,1
T04867,2023-07-22,04:08:32,Tram,Route_13,Station_7,Station_34,21:10:30,21:19:39,2.6,-0.9,Cloudy,-2.0,94.7,35.6,0.8,None,0,30,0,0,0,Autumn,0
T04868,2023-07-22,14:06:25,Tram,Route_3,Station_49,Station_17,21:14:35,22:57:29,2.2,3.4,Clear,3.1,32.4,35.2,0.8,None,0,79,0,0,6,Spring,0
T04869,2023-07-22,02:52:45,Train,Route_18,Station_49,Station_50,20:31:17,20:33:31,7.6,28.6,Clear,34.0,64.7,4.4,0.9,Parade,27705,99,0,0,0,Spring,1
T04870,2023-07-22,12:50:06,Metro,Route_1,Station_36,Station_15,14:03:10,14:10:38,-1.4,3.2,Clear,14.4,63.8,36.1,0.7,Sports,9679,76,0,0,2,Autumn,0
T04871,2023-07-22,04:20:35,Bus,Route_9,Station_4,Station_48,11:38:39,11:55:24,-1.3,3.3,Clear,36.6,62.7,33.7,0.8,Parade,19648,19,0,0,3,Winter,0
T04872,2023-07-22,05:41:04,Train,Route_9,Station_26,Station_42,19:03:28,20:23:30,16.1,37.9,Rain,9.5,31.1,22.5,24.1,Concert,21326,73,0,0,2,Autumn,1
T04873,2023-07-23,09:50:19,Bus,Route_20,Station_48,Station_24,10:46:46,10:07:21,2.9,18.0,Rain,39.1,59.3,41.4,8.8,None,0,52,1,1,1,Spring,1
T04874,2023-07-23,10:34:29,Metro,Route_2,Station_5,Station_25,16:05:27,16:57:25,6.9,35.6,Cloudy,25.3,93.7,58.4,1.2,None,0,84,0,0,1,Winter,1
T04875,2023-07-23,02:25:37,Bus,Route_10,Station_40,Station_18,19:27:55,20:48:45,9.6,44.0,Storm,28.7,36.7,79.4,23.8,Protest,29871,32,0,0,4,Spring,1
T04876,2023-07-23,14:26:15,Metro,Route_8,Station_1,Station_22,08:37:01,08:54:19,3.7,52.4,Snow,22.0,25.9,77.5,19.1,None,0,87,0,0,0,Autumn,1
T04877,2023-07-23,09:39:15,Tram,Route_2,Station_41,Station_24,12:26:14,12:14:57,2.8,44.1,Clear,19.5,95.9,55.0,1.4,None,0,51,0,1,0,Spring,1
T04878,2023-07-23,20:35:10,Tram,Route_5,Station_28,Station_8,05:08:08,05:33:55,11.9,16.6,Cloudy,27.7,93.8,18.8,0.5,Sports,37324,64,0,0,1,Winter,1
T04879,2023-07-23,14:30:24,Metro,Route_9,Station_45,Station_17,19:55:18,19:43:41,2.1,-1.4,Storm,4.0,64.6,66.4,21.0,None,0,44,0,0,6,Spring,0
T04880,2023-07-23,21:04:21,Train,Route_19,Station_21,Station_44,06:33:41,06:02:53,2.2,0.8,Clear,16.9,90.9,26.7,0.1,None,0,75,0,0,1,Summer,0
T04881,2023-07-23,00:13:52,Tram,Route_8,Station_40,Station_49,16:57:06,16:10:39,14.1,45.4,Cloudy,37.8,97.9,15.4,0.6,Concert,34161,85,1,0,4,Winter,1
T04882,2023-07-23,10:44:37,Train,Route_18,Station_43,Station_3,10:21:20,10:58:36,14.6,31.7,Storm,35.3,33.9,26.0,14.1,Concert,30900,11,0,0,2,Autumn,1
T04883,2023-07-23,20:27:50,Tram,Route_15,Station_17,Station_37,21:16:55,21:03:48,-1.9,3.3,Rain,36.9,37.5,4.5,5.4,Sports,36400,21,0,0,3,Autumn,0
T04884,2023-07-23,04:27:36,Bus,Route_17,Station_33,Station_12,12:10:52,12:51:14,16.5,45.9,Snow,31.0,62.7,31.6,17.1,Concert,4761,23,0,0,1,Autumn,1
T04885,2023-07-23,05:50:21,Bus,Route_18,Station_24,Station_33,13:56:43,13:17:59,4.3,42.2,Snow,30.3,76.3,64.1,14.5,Festival,25219,62,0,0,6,Autumn,1
T04886,2023-07-23,16:34:44,Bus,Route_15,Station_22,Station_32,16:40:41,16:34:41,3.0,0.2,Clear,36.7,84.9,0.6,1.4,None,0,16,0,0,2,Winter,0
T04887,2023-07-23,00:15:11,Metro,Route_15,Station_40,Station_44,19:00:14,19:01:41,0.9,-0.9,Rain,29.4,59.4,0.0,7.8,None,0,10,0,0,0,Autumn,0
T04888,2023-07-23,22:42:42,Metro,Route_4,Station_12,Station_36,13:44:45,13:18:08,6.3,16.7,Snow,-0.9,21.9,14.1,18.5,None,0,36,0,0,1,Winter,1
T04889,2023-07-23,22:04:47,Tram,Route_15,Station_6,Station_42,16:55:18,16:18:30,6.3,42.9,Clear,20.9,25.8,15.7,0.9,Parade,20288,75,0,0,2,Winter,1
T04890,2023-07-23,22:59:45,Tram,Route_1,Station_25,Station_41,21:02:15,22:37:55,-0.3,-1.7,Clear,-3.3,87.0,51.5,0.6,Festival,40258,31,0,0,6,Winter,0
T04891,2023-07-23,18:36:53,Train,Route_15,Station_42,Station_33,20:03:07,20:26:03,9.9,47.8,Clear,3.0,65.0,12.8,1.2,Protest,44013,78,0,1,0,Winter,1
T04892,2023-07-23,23:31:07,Metro,Route_14,Station_9,Station_21,07:01:39,07:40:01,7.3,43.7,Rain,25.5,24.3,31.9,24.9,Protest,13705,92,0,0,2,Winter,1
T04893,2023-07-23,23:37:38,Bus,Route_16,Station_18,Station_17,07:23:58,07:46:03,5.8,23.7,Rain,36.5,75.6,51.0,10.9,None,0,55,1,0,1,Autumn,1
T04894,2023-07-23,06:29:20,Bus,Route_13,Station_34,Station_18,06:57:25,06:36:18,15.5,39.8,Snow,-4.4,70.4,19.4,6.0,Sports,47754,35,0,0,1,Winter,1
T04895,2023-07-23,03:35:06,Tram,Route_8,Station_24,Station_18,15:31:36,15:00:38,12.5,34.6,Cloudy,29.0,54.1,13.6,0.8,Protest,39807,66,0,0,6,Summer,1
T04896,2023-07-23,20:52:28,Tram,Route_8,Station_31,Station_15,21:58:49,21:04:26,7.9,11.9,Rain,15.6,88.7,71.0,25.9,Concert,46191,19,0,0,5,Winter,1
T04897,2023-07-24,10:11:19,Train,Route_12,Station_27,Station_16,05:40:28,05:44:22,0.1,2.7,Clear,32.0,43.4,17.5,0.7,Concert,3871,57,0,0,6,Autumn,0
T04898,2023-07-24,01:25:04,Metro,Route_10,Station_41,Station_29,08:23:27,08:30:14,15.6,33.7,Storm,23.5,80.5,71.4,6.5,Parade,40501,45,0,0,5,Summer,1
T04899,2023-07-24,10:38:06,Train,Route_7,Station_44,Station_14,14:57:50,14:30:26,0.8,3.0,Fog,21.4,46.4,75.8,0.3,Festival,47789,11,0,0,6,Summer,0
T04900,2023-07-24,00:43:52,Metro,Route_10,Station_23,Station_18,18:19:39,18:08:18,10.4,39.9,Rain,14.2,64.6,74.2,20.9,Protest,14640,51,0,0,3,Winter,1
T04901,2023-07-24,13:38:49,Tram,Route_11,Station_22,Station_36,06:04:23,06:56:10,2.3,16.4,Clear,10.7,99.7,38.6,1.2,Protest,30151,63,0,0,3,Autumn,1
T04902,2023-07-24,16:52:24,Metro,Route_5,Station_14,Station_17,12:28:37,13:25:24,13.8,49.2,Clear,17.6,69.0,57.7,0.6,None,0,86,0,0,2,Spring,1
T04903,2023-07-24,01:20:31,Metro,Route_13,Station_23,Station_6,11:43:49,12:44:49,-1.7,2.9,Clear,25.3,65.0,19.7,1.2,Parade,22800,24,0,0,0,Winter,0
T04904,2023-07-24,02:41:42,Metro,Route_7,Station_42,Station_1,09:22:23,09:44:53,0.2,-2.1,Snow,12.0,65.7,5.1,9.8,Protest,27673,56,0,0,5,Summer,0
T04905,2023-07-24,21:03:05,Bus,Route_6,Station_26,Station_39,10:18:27,10:08:08,1.9,3.2,Clear,17.0,75.7,41.6,0.5,None,0,29,0,0,2,Autumn,0
T04906,2023-07-24,09:13:52,Metro,Route_9,Station_35,Station_48,09:53:11,09:23:16,10.1,25.8,Snow,21.8,84.2,8.2,23.2,Concert,12734,19,0,1,4,Winter,1
T04907,2023-07-24,01:08:56,Tram,Route_3,Station_21,Station_35,08:15:16,08:38:09,11.9,27.1,Clear,-4.9,83.6,62.3,0.9,None,0,90,0,0,6,Winter,1
T04908,2023-07-24,00:37:57,Train,Route_13,Station_36,Station_4,21:30:53,21:59:02,-0.1,2.0,Fog,4.6,81.1,40.5,0.9,Concert,30523,42,0,0,2,Summer,0
T04909,2023-07-24,09:48:40,Train,Route_15,Station_36,Station_29,05:06:08,05:14:26,12.8,46.7,Clear,3.3,47.1,5.1,0.2,Protest,37041,79,0,1,0,Winter,1
T04910,2023-07-24,02:51:00,Metro,Route_20,Station_27,Station_14,15:53:51,15:50:38,8.2,17.8,Clear,34.3,39.3,57.6,0.6,Festival,21902,95,0,0,2,Autumn,1
T04911,2023-07-24,03:48:09,Train,Route_6,Station_47,Station_17,20:16:29,20:14:03,-0.8,2.8,Fog,35.5,52.2,38.9,0.5,Protest,10580,94,0,0,6,Summer,0
T04912,2023-07-24,05:42:09,Metro,Route_11,Station_44,Station_47,18:27:00,19:38:48,2.7,33.7,Cloudy,3.1,61.6,37.0,0.2,Sports,19566,98,0,0,0,Summer,1
T04913,2023-07-24,16:28:34,Bus,Route_11,Station_8,Station_42,16:07:02,17:05:45,2.3,1.4,Cloudy,26.4,85.0,45.0,0.4,None,0,45,0,0,1,Spring,0
T04914,2023-07-24,13:18:24,Metro,Route_15,Station_12,Station_37,14:35:03,15:17:59,9.2,26.1,Rain,13.7,61.9,63.1,32.1,Parade,36385,60,0,0,0,Spring,1
T04915,2023-07-24,18:39:36,Train,Route_13,Station_48,Station_26,11:49:07,12:53:40,14.0,39.6,Cloudy,19.7,49.4,11.2,1.3,None,0,70,0,1,5,Winter,1
T04916,2023-07-24,07:28:12,Bus,Route_17,Station_21,Station_29,06:51:50,07:03:58,8.7,25.1,Fog,13.5,63.0,9.1,1.5,None,0,56,0,1,0,Summer,1
T04917,2023-07-24,01:13:43,Bus,Route_18,Station_16,Station_46,18:32:07,18:06:43,8.9,48.2,Rain,16.1,25.9,13.7,6.7,Festival,30458,85,0,0,1,Summer,1
T04918,2023-07-24,13:56:20,Tram,Route_3,Station_40,Station_34,11:02:13,11:21:09,0.6,2.4,Clear,26.0,63.1,24.4,0.5,Sports,10271,26,0,0,1,Summer,0
T04919,2023-07-24,23:19:36,Train,Route_8,Station_31,Station_29,19:01:51,19:29:15,7.7,20.4,Cloudy,8.0,61.4,60.0,1.2,Sports,42074,26,0,0,0,Autumn,1
T04920,2023-07-24,15:50:58,Metro,Route_14,Station_7,Station_5,14:58:47,14:06:45,0.5,-0.2,Clear,-4.1,67.2,47.5,1.3,None,0,39,0,0,6,Summer,0
T04921,2023-07-25,05:43:19,Train,Route_11,Station_5,Station_50,19:50:26,19:07:48,-0.2,2.3,Clear,17.6,89.2,5.0,1.5,None,0,12,0,0,2,Spring,0
T04922,2023-07-25,00:58:59,Train,Route_10,Station_41,Station_41,14:35:14,15:29:11,3.0,-0.7,Clear,-0.6,65.5,65.7,1.3,Festival,32851,45,0,0,5,Autumn,0
T04923,2023-07-25,01:27:45,Metro,Route_4,Station_39,Station_19,10:06:28,10:52:11,-0.3,0.9,Fog,38.1,65.0,3.6,0.2,Concert,48097,46,1,0,3,Autumn,0
T04924,2023-07-25,20:58:22,Metro,Route_12,Station_18,Station_13,19:25:17,20:25:19,1.6,2.2,Clear,10.4,74.4,16.6,1.3,None,0,43,0,0,0,Autumn,0
T04925,2023-07-25,06:05:37,Tram,Route_15,Station_44,Station_49,21:48:05,21:58:04,3.8,35.1,Snow,-4.1,97.6,71.0,24.8,Sports,3213,84,0,0,1,Summer,1
T04926,2023-07-25,01:00:39,Bus,Route_1,Station_7,Station_48,18:31:10,19:16:31,7.0,15.0,Rain,16.6,78.1,28.0,23.0,Sports,48789,51,0,0,0,Spring,1
T04927,2023-07-25,08:32:25,Tram,Route_12,Station_44,Station_22,11:27:33,11:55:21,-1.8,-1.9,Clear,9.5,35.6,27.2,1.1,Parade,41817,99,0,1,1,Winter,0
T04928,2023-07-25,20:54:08,Metro,Route_19,Station_4,Station_12,16:02:34,17:26:36,1.6,1.2,Fog,25.9,54.7,15.1,0.9,Parade,22889,27,0,0,4,Spring,0
T04929,2023-07-25,10:54:18,Bus,Route_12,Station_32,Station_40,22:00:33,23:50:00,-0.4,2.2,Clear,26.8,30.8,14.3,0.6,Sports,43941,10,0,0,0,Autumn,0
T04930,2023-07-25,23:03:23,Bus,Route_20,Station_43,Station_32,21:06:51,21:56:00,3.8,44.9,Clear,26.4,22.6,2.4,1.2,None,0,81,0,0,2,Autumn,1
T04931,2023-07-25,12:57:35,Bus,Route_8,Station_31,Station_46,06:46:42,07:40:04,16.9,48.6,Storm,12.6,85.5,67.9,9.3,Concert,10175,73,0,0,0,Winter,1
T04932,2023-07-25,21:03:00,Metro,Route_1,Station_39,Station_28,22:23:28,22:33:17,5.9,46.5,Cloudy,33.6,48.5,58.5,1.2,None,0,67,0,0,5,Summer,1
T04933,2023-07-25,04:45:35,Train,Route_14,Station_18,Station_28,14:06:09,15:08:58,9.7,40.1,Clear,-2.9,41.3,30.1,0.1,Festival,29449,88,0,0,2,Summer,1
T04934,2023-07-25,13:52:22,Train,Route_5,Station_15,Station_8,05:37:01,05:39:51,14.8,46.2,Snow,16.2,58.8,60.4,33.7,Concert,34888,60,0,0,6,Summer,1
T04935,2023-07-25,11:07:55,Tram,Route_1,Station_14,Station_31,10:55:46,10:14:13,6.6,44.2,Storm,37.6,36.4,22.6,23.7,Parade,15647,75,0,0,2,Autumn,1
T04936,2023-07-25,18:18:55,Metro,Route_4,Station_6,Station_19,21:06:21,22:21:39,0.8,2.5,Fog,13.8,23.8,27.4,0.9,Sports,42687,26,1,1,3,Winter,0
T04937,2023-07-25,03:01:15,Train,Route_19,Station_14,Station_11,22:45:03,22:33:47,7.0,43.5,Rain,39.2,73.5,70.7,8.7,Concert,25991,41,0,0,3,Spring,1
T04938,2023-07-25,04:27:44,Metro,Route_16,Station_13,Station_40,11:29:05,11:17:28,2.1,3.2,Rain,27.0,37.6,18.0,11.3,None,0,14,0,0,1,Winter,0
T04939,2023-07-25,05:37:25,Tram,Route_6,Station_38,Station_18,17:12:32,18:51:19,5.3,28.1,Rain,13.4,22.1,68.3,27.6,Protest,5767,80,0,0,5,Summer,1
T04940,2023-07-25,22:40:20,Tram,Route_12,Station_11,Station_11,18:02:26,18:10:10,2.1,-1.4,Cloudy,25.7,79.0,19.7,0.3,None,0,53,1,0,6,Summer,0
T04941,2023-07-25,21:45:24,Metro,Route_7,Station_9,Station_49,05:28:06,05:36:34,8.1,31.8,Snow,37.6,95.8,73.0,13.1,Protest,42704,98,0,0,6,Spring,1
T04942,2023-07-25,00:25:24,Tram,Route_4,Station_37,Station_49,16:15:03,16:40:15,6.2,40.6,Fog,33.2,29.3,18.2,0.5,None,0,55,0,0,2,Autumn,1
T04943,2023-07-25,10:27:34,Train,Route_20,Station_27,Station_25,07:29:45,07:53:50,-0.7,-0.9,Clear,3.8,57.2,23.4,0.6,None,0,50,0,0,5,Autumn,0
T04944,2023-07-25,13:13:42,Train,Route_17,Station_11,Station_15,11:14:21,11:48:41,-0.2,1.5,Clear,31.7,36.7,44.2,1.5,None,0,61,0,0,2,Spring,0
T04945,2023-07-26,21:11:30,Bus,Route_8,Station_36,Station_9,17:05:03,17:48:20,3.3,21.9,Cloudy,5.2,23.4,16.0,0.7,Parade,3853,48,0,0,1,Autumn,1
T04946,2023-07-26,11:08:12,Metro,Route_8,Station_11,Station_32,20:52:55,20:39:26,0.7,-1.8,Clear,-0.5,51.4,2.0,0.1,Protest,43944,19,0,0,4,Autumn,0
T04947,2023-07-26,18:35:24,Tram,Route_17,Station_40,Station_31,21:18:23,22:43:26,4.5,33.8,Clear,13.2,84.2,24.1,1.4,Festival,40422,90,0,1,2,Winter,1
T04948,2023-07-26,19:53:59,Metro,Route_10,Station_2,Station_31,06:33:17,07:58:44,0.7,1.0,Cloudy,21.7,44.8,34.5,0.9,None,0,10,0,1,2,Autumn,0
T04949,2023-07-26,12:23:53,Tram,Route_8,Station_30,Station_39,12:31:19,13:30:50,16.3,45.4,Storm,9.1,27.6,1.0,8.2,Festival,27854,71,0,0,0,Winter,1
T04950,2023-07-26,17:26:09,Tram,Route_8,Station_30,Station_24,09:12:51,09:30:51,13.7,38.7,Clear,33.1,68.2,62.8,0.1,Sports,18648,65,0,1,1,Autumn,1
T04951,2023-07-26,01:18:55,Tram,Route_9,Station_19,Station_35,19:25:11,19:59:05,3.2,41.6,Clear,9.7,87.2,22.3,0.6,Festival,16261,75,0,0,2,Summer,1
T04952,2023-07-26,07:42:08,Bus,Route_11,Station_35,Station_33,19:07:45,19:22:15,7.1,21.4,Snow,0.4,47.6,14.1,21.7,None,0,92,0,1,5,Autumn,1
T04953,2023-07-26,20:08:00,Train,Route_1,Station_19,Station_40,08:12:01,08:55:38,4.8,41.5,Cloudy,17.4,55.9,50.1,0.8,Concert,40885,86,0,0,2,Summer,1
T04954,2023-07-26,03:04:41,Bus,Route_10,Station_33,Station_38,14:01:36,14:01:50,6.6,46.0,Rain,23.5,33.5,70.2,25.7,Parade,15272,33,0,0,1,Spring,1
T04955,2023-07-26,12:01:09,Tram,Route_9,Station_12,Station_2,16:27:11,16:10:10,0.9,-2.4,Fog,7.4,99.3,36.1,0.7,None,0,79,0,0,2,Summer,0
T04956,2023-07-26,19:46:56,Bus,Route_6,Station_29,Station_31,06:22:34,07:27:49,4.2,28.7,Rain,35.3,97.3,34.1,27.4,Protest,34009,63,0,1,0,Spring,1
T04957,2023-07-26,12:31:42,Bus,Route_8,Station_38,Station_49,12:55:33,12:58:10,8.3,14.3,Clear,-2.2,84.1,39.8,0.7,Festival,13755,63,0,0,3,Winter,1
T04958,2023-07-26,23:27:08,Tram,Route_9,Station_49,Station_28,16:43:22,16:47:19,0.4,-1.6,Cloudy,21.8,25.8,12.7,0.2,Sports,14597,23,0,0,3,Winter,0
T04959,2023-07-26,20:05:08,Train,Route_8,Station_19,Station_27,16:28:27,17:29:46,1.4,-2.1,Rain,32.9,44.1,24.8,14.0,Parade,13676,47,1,0,4,Autumn,0
T04960,2023-07-26,02:41:51,Train,Route_19,Station_24,Station_31,12:45:27,12:49:15,1.7,3.4,Clear,31.5,35.7,36.4,0.4,Festival,24218,40,0,0,0,Spring,0
T04961,2023-07-26,12:26:55,Tram,Route_11,Station_24,Station_28,19:38:16,19:25:20,2.4,-1.8,Clear,24.3,29.4,79.6,0.5,Concert,26919,44,0,0,4,Winter,0
T04962,2023-07-26,17:29:57,Metro,Route_11,Station_44,Station_21,06:31:01,06:00:02,8.3,35.7,Cloudy,-3.1,53.7,31.2,1.0,None,0,20,0,1,5,Winter,1
T04963,2023-07-26,17:50:44,Train,Route_6,Station_49,Station_50,12:13:07,12:46:12,10.2,38.6,Rain,-1.4,53.4,4.0,6.7,Festival,12002,89,0,1,5,Winter,1
T04964,2023-07-26,12:38:59,Bus,Route_19,Station_33,Station_4,05:35:00,06:09:38,0.2,-3.0,Fog,16.7,96.7,20.5,1.3,None,0,34,0,0,6,Autumn,0
T04965,2023-07-26,09:27:39,Train,Route_1,Station_42,Station_41,14:21:12,14:36:01,12.6,17.8,Rain,37.5,78.2,74.3,8.3,None,0,56,0,1,4,Winter,1
T04966,2023-07-26,07:11:29,Bus,Route_12,Station_5,Station_8,06:42:51,06:36:02,14.2,22.1,Rain,-1.5,26.3,67.2,18.8,Sports,27369,70,0,1,6,Autumn,1
T04967,2023-07-26,08:32:27,Bus,Route_4,Station_38,Station_11,09:55:49,09:45:40,-1.6,-1.7,Clear,33.4,24.1,49.8,0.6,None,0,48,0,1,2,Summer,0
T04968,2023-07-26,00:35:52,Tram,Route_16,Station_41,Station_31,11:12:38,11:03:27,12.2,30.0,Storm,31.6,96.0,42.8,26.0,Concert,27768,26,0,0,1,Winter,1
T04969,2023-07-27,20:28:24,Bus,Route_8,Station_36,Station_32,10:25:10,11:19:53,6.2,18.9,Snow,37.9,84.3,51.2,31.9,Protest,2321,26,0,0,0,Autumn,1
T04970,2023-07-27,17:22:14,Train,Route_6,Station_30,Station_47,15:52:51,16:29:26,-1.6,-0.7,Clear,1.8,23.2,77.0,0.4,None,0,74,1,1,6,Spring,0
T04971,2023-07-27,06:11:27,Train,Route_2,Station_45,Station_15,05:58:28,05:04:55,2.8,31.0,Cloudy,-0.3,88.6,35.2,1.3,Sports,35786,80,0,0,0,Spring,1
T04972,2023-07-27,03:38:00,Tram,Route_16,Station_33,Station_2,17:59:16,18:53:41,6.5,13.8,Cloudy,12.1,59.3,64.0,0.2,Sports,27489,39,0,0,0,Summer,1
T04973,2023-07-27,12:36:31,Train,Route_8,Station_43,Station_13,22:53:27,22:19:19,4.5,32.5,Storm,18.3,79.5,70.2,7.3,Festival,5893,72,1,0,5,Summer,1
T04974,2023-07-27,20:54:46,Train,Route_6,Station_10,Station_28,16:56:25,16:09:28,11.5,20.9,Cloudy,33.6,66.7,16.8,1.2,Festival,15181,85,0,0,2,Summer,1
T04975,2023-07-27,23:15:45,Train,Route_17,Station_34,Station_18,06:27:52,06:32:31,3.9,29.9,Cloudy,36.4,74.6,30.9,0.3,None,0,12,0,0,3,Summer,1
T04976,2023-07-27,06:32:17,Train,Route_1,Station_22,Station_13,06:09:05,07:15:53,15.8,28.9,Storm,9.4,46.1,57.6,13.9,Parade,15091,46,0,0,0,Autumn,1
T04977,2023-07-27,10:26:59,Metro,Route_10,Station_44,Station_46,09:22:37,09:47:45,5.6,20.0,Rain,32.1,61.6,18.8,20.4,Festival,19183,21,0,0,2,Spring,1
T04978,2023-07-27,14:34:36,Bus,Route_4,Station_45,Station_29,19:04:33,20:20:20,12.1,17.9,Clear,32.7,35.8,25.5,1.0,Parade,44732,72,0,0,5,Winter,1
T04979,2023-07-27,14:23:02,Train,Route_3,Station_43,Station_34,11:15:53,11:16:42,6.3,26.3,Rain,13.6,51.7,28.2,23.9,Parade,6642,91,0,0,4,Winter,1
T04980,2023-07-27,06:02:36,Metro,Route_1,Station_11,Station_38,19:08:44,19:03:45,5.6,36.0,Rain,15.6,27.5,77.9,15.9,Concert,12785,55,0,0,1,Winter,1
T04981,2023-07-27,19:30:45,Train,Route_4,Station_25,Station_21,19:54:30,19:58:18,3.9,36.0,Cloudy,34.7,72.9,55.6,0.6,Festival,43367,18,0,1,1,Autumn,1
T04982,2023-07-27,16:23:07,Train,Route_19,Station_1,Station_37,10:01:02,11:11:41,4.0,39.8,Fog,34.5,24.8,41.7,1.4,Festival,12099,46,0,0,4,Autumn,1
T04983,2023-07-27,19:37:30,Bus,Route_9,Station_49,Station_49,18:03:17,19:15:07,13.7,23.2,Rain,38.2,43.7,35.7,7.5,Concert,11535,65,0,1,4,Spring,1
T04984,2023-07-27,02:44:05,Tram,Route_20,Station_13,Station_37,18:25:26,18:25:39,15.0,23.2,Fog,22.5,28.1,54.7,0.3,Concert,6004,17,0,0,5,Winter,1
T04985,2023-07-27,16:09:46,Bus,Route_6,Station_32,Station_15,17:27:06,17:31:38,7.2,38.6,Storm,16.9,73.3,71.4,26.9,None,0,56,0,0,0,Summer,1
T04986,2023-07-27,08:46:33,Bus,Route_16,Station_25,Station_39,08:19:21,08:09:46,14.1,39.4,Fog,32.2,57.5,18.4,0.7,None,0,32,0,1,2,Autumn,1
T04987,2023-07-27,18:54:48,Train,Route_2,Station_46,Station_12,17:40:37,17:45:47,7.6,22.0,Rain,-1.4,49.2,59.3,8.9,Festival,37505,47,0,1,0,Winter,1
T04988,2023-07-27,12:49:17,Train,Route_3,Station_42,Station_4,07:01:48,08:03:47,15.6,49.8,Rain,34.3,57.9,19.6,17.1,Festival,29585,71,0,0,5,Winter,1
T04989,2023-07-27,12:29:33,Train,Route_1,Station_39,Station_23,08:04:50,08:27:28,8.8,19.9,Clear,4.7,32.9,62.2,1.4,Sports,42751,68,0,0,1,Spring,1
T04990,2023-07-27,14:05:33,Train,Route_18,Station_33,Station_26,13:07:03,13:23:51,6.0,14.3,Clear,16.1,91.3,59.1,0.4,None,0,53,0,0,2,Spring,1
T04991,2023-07-27,05:56:39,Metro,Route_14,Station_6,Station_24,18:28:37,19:55:17,7.1,22.2,Storm,25.9,47.7,55.3,23.7,None,0,11,0,0,3,Winter,1
T04992,2023-07-27,13:05:15,Metro,Route_15,Station_46,Station_14,06:31:42,07:36:14,4.1,33.2,Rain,-3.7,73.7,21.4,8.7,Parade,31952,91,0,0,1,Summer,1
T04993,2023-07-28,21:30:40,Train,Route_19,Station_4,Station_14,18:29:07,18:39:12,5.9,40.3,Cloudy,12.6,95.7,79.3,0.9,None,0,48,0,0,5,Spring,1
T04994,2023-07-28,01:47:42,Metro,Route_7,Station_23,Station_47,15:58:16,15:19:14,1.3,1.7,Clear,8.2,30.0,26.7,1.2,None,0,78,0,0,3,Autumn,0
T04995,2023-07-28,04:42:04,Metro,Route_15,Station_19,Station_15,11:02:01,11:43:36,2.5,1.8,Clear,-1.9,74.2,70.5,1.4,None,0,10,0,0,3,Autumn,0
